example_idx	token_idx	token	probability	contrast_prob	contrast_prob_diff	pcxmi	kl_divergence	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_curr_attr	is_supporting_context	is_context_sensitive	is_example_correct
455	12	▁tâche	0.6581	0.6627	-0.0047	0.0102	0.0365	0.0	1.0	0.0	1.0	0.0	1.0	0.0011	2.0	0.0011	2.0	0.0	0.0001	0.0077	0.0143	0.0251	0.0224	0.0795	0.0202	0.6906	0.0268	0.183	1	0	1
455	13	▁avant	0.9866	0.9853	0.0013	-0.0019	0.0005	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0008	0.0247	0.0206	0.0377	0.0132	0.0497	0.0343	0.3554	0.025	0.5356	0	0	1
455	14	▁qu	0.9961	0.9959	0.0002	-0.0003	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.002	0.006	0.0085	0.0002	0.0486	0.0363	0.3012	0.0304	0.5835	0	0	1
455	15	'	0.999	0.9991	-0.0001	0.0001	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0051	0.0057	0.0146	0.0	0.0631	0.0263	0.1565	0.0129	0.7413	0	0	1
455	16	elle	0.9981	0.9969	0.0012	-0.0017	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0017	0.0043	0.0048	0.013	0.0129	0.0892	0.0409	0.3196	0.0258	0.5245	0	1	1
455	17	▁ne	0.7429	0.6748	0.0682	-0.1389	0.026	0.0	1.0	0.0	1.0	0.0	1.0	0.0014	1.0	0.0139	3.0	0.0	0.0002	0.0073	0.0106	0.013	0.0004	0.1125	0.0356	0.3209	0.0289	0.5022	0	0	1
455	18	▁se	0.6042	0.441	0.1632	-0.4542	0.0792	0.0	1.0	0.0	1.0	0.0601	1.0	0.0693	2.0	0.0708	6.0	0.0	0.0	0.0038	0.0063	0.0078	0.0092	0.1139	0.0348	0.505	0.0351	0.3111	0	0	1
455	19	▁couche	0.8592	0.8161	0.0431	-0.0743	0.0264	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0174	6.0	0.0	0.0	0.0045	0.0078	0.0108	0.0543	0.0705	0.0285	0.5481	0.0321	0.3209	0	0	1
455	20	.	0.9808	0.9719	0.0089	-0.0132	0.0028	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0102	0.0107	0.014	0.0004	0.0562	0.0426	0.1234	0.0255	0.7524	0	0	1
455	21	</s>	0.9973	0.9973	0.0001	-0.0001	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0057	0.0213	0.0346	0.0024	0.0003	0.0619	0.0465	0.1356	0.0157	0.7402	0	0	1
456	0	▁L	0.2147	0.116	0.0986	-0.8875	0.294	0.529	1.0	0.4265	2.0	0.4265	2.0	0.3668	4.0	0.3092	9.0	0.0	0.0	0.0002	0.0002	0.0006	0.0024	0.1776	0.2957	0.491	0.0358	0.0	0	0	1
456	1	'	0.9919	0.9676	0.0243	-0.0358	0.0163	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0008	0.0202	0.0174	0.0356	0.0025	0.1454	0.1446	0.3515	0.0257	0.3328	0	0	1
456	2	important	0.9294	0.9184	0.011	-0.0172	0.0016	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0044	0.0181	0.0302	0.0303	0.0618	0.1617	0.224	0.3565	0.0433	0.2146	0	0	1
456	3	,	0.5222	0.7153	-0.1931	0.454	0.1684	0.0	1.0	0.0	1.0	0.0	1.0	0.1613	2.0	0.1487	3.0	0.0	0.0001	0.0095	0.0116	0.0291	0.2281	0.1035	0.1226	0.1605	0.0157	0.5977	0	0	1
456	4	▁c	0.9846	0.9623	0.0223	-0.033	0.0126	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0012	0.0087	0.0152	0.0307	0.0001	0.0998	0.119	0.2167	0.0162	0.5483	0	0	1
456	5	'	0.9988	0.999	-0.0001	0.0002	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0005	0.0161	0.0039	0.0	0.2617	0.0737	0.1036	0.0185	0.5425	0	0	1
456	6	est	0.9974	0.9968	0.0006	-0.0008	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0019	0.008	0.012	0.0164	0.0007	0.0816	0.0483	0.1219	0.0147	0.7335	0	0	1
456	7	▁que	0.964	0.9572	0.0069	-0.0103	0.0012	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0051	0.0114	0.0005	0.0	0.0891	0.0965	0.2888	0.0412	0.4845	0	0	1
456	8	▁les	0.9796	0.9786	0.001	-0.0015	0.0012	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0112	0.0091	0.0201	0.0001	0.1001	0.0762	0.2428	0.0239	0.557	0	0	1
456	9	▁choses	0.9926	0.9911	0.0015	-0.0022	0.0021	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0032	0.0049	0.0087	0.0125	0.0051	0.1464	0.1081	0.2956	0.0494	0.4005	1	0	1
456	10	▁ne	0.9333	0.8304	0.1029	-0.1685	0.0571	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0561	1.0	0.0	0.0001	0.0022	0.0131	0.0136	0.0261	0.0807	0.0612	0.3425	0.0313	0.4842	0	0	1
456	11	▁sont	0.9643	0.9455	0.0189	-0.0285	0.0127	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0048	0.0091	0.0272	0.0011	0.0777	0.1014	0.3704	0.0358	0.4147	0	0	1
456	12	▁pas	0.9828	0.9874	-0.0046	0.0068	0.0014	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0043	0.0081	0.0046	0.0001	0.0657	0.0564	0.2507	0.0251	0.6021	0	0	1
456	13	▁aussi	0.6356	0.6751	-0.0395	0.087	0.0103	0.0	1.0	0.0	1.0	0.0	1.0	0.0024	2.0	0.0024	2.0	0.0	0.0	0.0033	0.0057	0.018	0.0077	0.0934	0.0664	0.4212	0.0374	0.3817	0	0	1
456	14	▁mauvaises	0.7528	0.5784	0.1744	-0.3803	0.0896	0.0	1.0	0.0	1.0	0.0	1.0	0.078	1.0	0.0849	5.0	0.0	0.0	0.0058	0.0048	0.0099	0.0213	0.176	0.0923	0.4034	0.027	0.3012	0	0	1
456	15	▁qu	0.9515	0.9434	0.0081	-0.0123	0.0009	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002	0.0075	0.0128	0.0374	0.0002	0.0811	0.041	0.2272	0.0376	0.613	0	0	1
456	16	'	0.9988	0.9989	-0.0	0.0001	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0037	0.0072	0.0011	0.0	0.2432	0.0688	0.0871	0.0184	0.5825	0	0	1
456	17	elles	0.9953	0.9912	0.0041	-0.0059	0.0018	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0028	0.0075	0.011	0.0391	0.0726	0.0825	0.0403	0.2194	0.03	0.6279	0	1	1
456	18	▁en	0.2916	0.3381	-0.0465	0.2136	0.0364	0.0	1.0	0.0	1.0	0.0031	2.0	0.0236	3.0	0.0301	6.0	0.0	0.0008	0.0068	0.0109	0.0157	0.0063	0.0623	0.0368	0.2265	0.0316	0.6427	0	0	1
456	19	▁ont	0.4958	0.4944	0.0014	-0.0039	0.0403	0.0	1.0	0.0	1.0	0.0334	2.0	0.0334	2.0	0.0354	5.0	0.0	0.0	0.005	0.0079	0.01	0.033	0.0759	0.0397	0.1993	0.0357	0.6495	0	0	1
456	20	▁l	0.9865	0.9505	0.036	-0.0536	0.0221	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.005	0.0106	0.0165	0.0509	0.098	0.0225	0.2343	0.0333	0.6118	0	0	1
456	21	'	0.9987	0.9987	0.0	-0.0	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0021	0.0065	0.0031	0.0002	0.0728	0.025	0.1405	0.0181	0.7436	0	0	1
456	22	air	0.9863	0.9721	0.0142	-0.021	0.0069	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0026	0.0046	0.0066	0.0089	0.0128	0.0793	0.0184	0.2533	0.0253	0.6237	0	0	1
456	23	.	0.9719	0.9686	0.0034	-0.005	0.0007	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0061	0.0107	0.0062	0.0003	0.0342	0.0398	0.0808	0.0249	0.8203	0	0	1
456	24	</s>	0.9963	0.9959	0.0004	-0.0005	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0039	0.0065	0.0051	0.0017	0.0	0.0442	0.0319	0.0616	0.0273	0.835	0	0	1
457	0	▁Mais	0.6477	0.6459	0.0019	-0.0041	0.0066	0.0	1.0	0.0	1.0	0.0	1.0	0.0004	2.0	0.0004	2.0	0.0	0.0001	0.0002	0.0001	0.0004	0.0012	0.2621	0.2022	0.4836	0.0521	0.0	0	0	1
457	1	▁j	0.9703	0.9656	0.0047	-0.0071	0.0073	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0016	0.02	0.0254	0.0224	0.0055	0.2034	0.1585	0.4091	0.0343	0.1946	0	0	1
457	2	'	0.9975	0.9954	0.0021	-0.003	0.0013	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0081	0.0165	0.0018	0.0008	0.365	0.1092	0.2921	0.0466	0.187	0	0	1
457	3	ai	0.9927	0.9928	-0.0001	0.0001	0.0006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0117	0.0207	0.025	0.0169	0.0191	0.1881	0.1047	0.3495	0.029	0.3287	0	0	1
457	4	▁testé	0.9385	0.9467	-0.0082	0.0125	0.0066	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0011	0.0171	0.0264	0.0122	0.081	0.1539	0.0711	0.5811	0.0356	0.1583	0	0	1
457	5	▁la	0.9375	0.9133	0.0242	-0.0378	0.0074	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002	0.0346	0.0321	0.034	0.009	0.0767	0.0423	0.7043	0.0311	0.1455	0	0	1
457	6	▁bouteille	0.9935	0.9937	-0.0002	0.0003	0.0005	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002	0.018	0.019	0.0298	0.017	0.2619	0.0919	0.4817	0.0239	0.1407	1	0	1
457	7	▁que	0.8754	0.8164	0.059	-0.1007	0.0225	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0137	2.0	0.0	0.0006	0.0265	0.027	0.0425	0.0033	0.1109	0.0594	0.3158	0.0378	0.4761	0	0	1
457	8	▁M	0.7677	0.8839	-0.1161	0.2032	0.0729	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.068	2.0	0.0	0.0	0.032	0.0234	0.0406	0.037	0.1902	0.059	0.3829	0.0387	0.3292	0	0	1
457	9	.	0.9499	0.9634	-0.0135	0.0204	0.0029	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0267	0.0312	0.0358	0.0	0.1384	0.0398	0.2754	0.0244	0.5219	0	0	1
457	10	▁Black	0.9995	0.9993	0.0003	-0.0004	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0079	0.0219	0.0311	0.0418	0.0531	0.1676	0.0421	0.5089	0.0287	0.2527	0	0	1
457	11	burn	0.9997	0.9998	-0.0001	0.0001	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0034	0.0271	0.0282	0.0454	0.0686	0.0301	0.6186	0.0293	0.2534	0	0	1
457	12	▁nous	0.923	0.9427	-0.0197	0.0305	0.0183	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0201	0.0322	0.0446	0.1713	0.087	0.0344	0.2729	0.0429	0.5628	0	0	1
457	13	▁a	0.8204	0.6388	0.1817	-0.3611	0.0855	0.0	1.0	0.0	1.0	0.0	1.0	0.0841	1.0	0.0841	2.0	0.0	0.0	0.0096	0.0322	0.0387	0.008	0.0868	0.0268	0.1948	0.0245	0.6671	0	0	1
457	14	▁donné	0.726	0.53	0.1959	-0.4538	0.1007	0.0	1.0	0.0	1.0	0.0	1.0	0.0447	1.0	0.0845	3.0	0.0	0.0001	0.0235	0.0304	0.0298	0.0378	0.0814	0.04	0.3389	0.0268	0.5129	0	0	1
457	15	▁et	0.8453	0.791	0.0543	-0.0958	0.0174	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0067	3.0	0.0	0.0	0.0226	0.0453	0.0516	0.0011	0.0883	0.0332	0.2138	0.0448	0.6199	0	0	1
457	16	▁elle	0.9964	0.9941	0.0023	-0.0033	0.0009	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.023	0.0219	0.018	0.0281	0.1385	0.0283	0.3427	0.0285	0.462	0	1	1
457	17	▁est	0.9913	0.9884	0.0029	-0.0042	0.0009	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0283	0.0202	0.0231	0.0007	0.0766	0.0426	0.2573	0.065	0.5585	0	0	1
457	18	▁pure	0.6491	0.6129	0.0362	-0.0828	0.0142	0.0	1.0	0.0	1.0	0.0	1.0	0.0066	2.0	0.0078	4.0	0.0	0.0001	0.0112	0.0151	0.0375	0.0374	0.0879	0.0533	0.4391	0.0603	0.3594	0	0	1
457	19	.	0.9577	0.9613	-0.0036	0.0054	0.0008	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0559	0.0444	0.0233	0.0016	0.0521	0.0345	0.1253	0.0313	0.7568	0	0	1
457	20	</s>	0.9972	0.9961	0.0011	-0.0016	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0017	0.0632	0.046	0.0164	0.0008	0.0614	0.0392	0.1287	0.0278	0.7429	0	0	1
458	0	▁Vous	0.539	0.4089	0.1301	-0.3987	0.0584	0.0	1.0	0.0	1.0	0.0135	1.0	0.0135	2.0	0.0477	3.0	0.0	0.0	0.0001	0.0001	0.0002	0.001	0.1317	0.2222	0.5356	0.1104	0.0	0	0	1
458	1	▁lui	0.9635	0.9569	0.0066	-0.0099	0.0021	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0005	0.0138	0.0257	0.022	0.0445	0.0668	0.1097	0.6721	0.0753	0.076	0	0	1
458	2	▁apprenez	0.6299	0.524	0.1059	-0.2655	0.0306	0.0	1.0	0.0	1.0	0.0	1.0	0.0146	2.0	0.0222	2.0	0.0	0.0	0.0207	0.0205	0.0286	0.0624	0.0472	0.1023	0.6169	0.066	0.1676	0	0	1
458	3	▁à	0.9444	0.9206	0.0238	-0.0369	0.0079	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0138	0.0217	0.0333	0.0412	0.0	0.0239	0.0381	0.3222	0.0419	0.5739	0	0	1
458	4	▁dégrader	0.7556	0.673	0.0826	-0.1671	0.105	0.0	1.0	0.0	1.0	0.0	1.0	0.0041	1.0	0.076	4.0	0.0	0.0003	0.0164	0.0242	0.0544	0.0642	0.0278	0.0284	0.8145	0.0332	0.096	0	0	1
458	5	▁et	0.9126	0.9548	-0.0422	0.0652	0.0378	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0135	0.035	0.03	0.0699	0.0024	0.0315	0.0262	0.3057	0.021	0.6157	0	0	1
458	6	▁objective	0.319	0.5188	-0.1997	0.7014	0.1582	0.1442	1.0	0.1442	1.0	0.1442	1.0	0.1442	2.0	0.158	14.0	0.0	0.0001	0.0334	0.0301	0.0409	0.0081	0.0281	0.0286	0.3706	0.0321	0.5406	0	0	1
458	7	r	0.994	0.9908	0.0032	-0.0046	0.0007	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0006	0.0329	0.0308	0.0754	0.0898	0.0126	0.0172	0.1373	0.0326	0.8004	0	0	1
458	8	▁les	0.9397	0.9347	0.0051	-0.0078	0.0171	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0341	0.0527	0.0689	0.0137	0.0288	0.0318	0.2184	0.0381	0.6829	0	0	1
458	9	▁femmes	0.9977	0.9979	-0.0002	0.0003	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0009	0.0258	0.033	0.0565	0.2539	0.0359	0.0325	0.3655	0.0405	0.5256	1	0	1
458	10	▁qu	0.5797	0.512	0.0678	-0.1794	0.0722	0.0	1.0	0.0	1.0	0.0	1.0	0.0474	4.0	0.0594	11.0	0.0	0.0001	0.0516	0.0526	0.0769	0.0303	0.024	0.0444	0.2118	0.0349	0.6849	0	0	1
458	11	'	0.9945	0.9921	0.0024	-0.0035	0.0005	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0116	0.0475	0.0058	0.0001	0.0365	0.0553	0.2539	0.0626	0.5917	0	0	1
458	12	elles	0.99	0.9909	-0.0009	0.0013	0.0008	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0027	0.0382	0.0704	0.1232	0.1847	0.0308	0.029	0.3797	0.0623	0.4982	0	1	1
458	13	▁existent	0.7143	0.9224	-0.2082	0.369	0.4372	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.4137	2.0	0.0	0.0001	0.0458	0.0442	0.0677	1.0565	0.0373	0.0536	0.3659	0.0711	0.4721	0	0	1
458	14	▁seulement	0.4387	0.489	-0.0503	0.1565	0.097	0.0	1.0	0.0	1.0	0.0133	2.0	0.0639	3.0	0.0828	5.0	0.0	0.0003	0.0539	0.0641	0.0953	0.3166	0.0365	0.0286	0.2772	0.0325	0.6252	0	0	1
458	15	▁pour	0.99	0.9878	0.0022	-0.0033	0.0033	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0292	0.0602	0.0201	0.0002	0.0324	0.0197	0.435	0.0536	0.4593	0	0	1
458	16	▁satisfaire	0.9592	0.9529	0.0062	-0.0094	0.0088	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.03	0.0559	0.0837	0.0849	0.0508	0.0317	0.5633	0.0703	0.2839	0	0	1
458	17	▁ses	0.9823	0.9443	0.038	-0.0569	0.0227	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0032	0.0518	0.0767	0.0807	0.0599	0.0459	0.0218	0.3644	0.0347	0.5332	0	0	1
458	18	▁besoins	0.3776	0.4973	-0.1197	0.3974	0.0731	0.0122	1.0	0.0122	1.0	0.0122	2.0	0.0122	2.0	0.0622	3.0	0.0	0.0	0.08	0.1213	0.092	0.203	0.0328	0.0204	0.5628	0.0294	0.3546	0	0	1
458	19	▁quand	0.4134	0.7295	-0.3161	0.8193	0.2712	0.0	1.0	0.0	1.0	0.2787	2.0	0.2787	2.0	0.2784	4.0	0.0	0.0001	0.0089	0.0921	0.051	0.1532	0.0686	0.0302	0.356	0.0654	0.48	0	0	1
458	20	▁vous	0.5638	0.6169	-0.053	0.1296	0.1737	0.0	1.0	0.0	1.0	0.0	1.0	0.1764	2.0	0.1764	3.0	0.0	0.0	0.0157	0.0552	0.0918	0.1719	0.0558	0.037	0.2857	0.0499	0.5717	0	0	1
458	21	▁pourriez	0.945	0.9388	0.0062	-0.0095	0.0155	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0698	0.1112	0.0839	0.0702	0.1334	0.0618	0.2442	0.0624	0.4982	0	0	1
458	22	,	0.8595	0.78	0.0795	-0.14	0.0334	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0231	2.0	0.0	0.0005	0.056	0.0777	0.0888	0.0136	0.0325	0.0427	0.1818	0.0672	0.6758	0	0	1
458	23	▁en	0.9722	0.9569	0.0153	-0.0229	0.0087	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0065	0.0318	0.0649	0.0905	0.0022	0.0468	0.0392	0.2577	0.057	0.5993	0	0	1
458	24	▁fait	0.9389	0.9445	-0.0056	0.0086	0.0041	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.002	0.0264	0.0481	0.0626	0.0101	0.0284	0.029	0.3149	0.0432	0.5845	0	0	1
458	25	,	0.9876	0.9722	0.0154	-0.0227	0.0084	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0297	0.044	0.0424	0.0	0.0236	0.0353	0.2031	0.0467	0.6913	0	0	1
458	26	▁lui	0.9898	0.9957	-0.006	0.0087	0.0047	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0039	0.0238	0.0389	0.0515	0.0909	0.0316	0.0536	0.2925	0.0739	0.5483	0	0	1
458	27	▁apprendre	0.8413	0.8516	-0.0103	0.0175	0.0032	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0013	2.0	0.0	0.0	0.0211	0.0351	0.0472	0.1282	0.0343	0.0463	0.35	0.0814	0.4879	0	0	1
458	28	▁que	0.9775	0.983	-0.0055	0.0081	0.016	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0421	0.055	0.0719	0.0006	0.0317	0.0448	0.1925	0.0495	0.6815	0	0	1
458	29	▁le	0.4005	0.8898	-0.4893	1.1517	0.7174	0.7251	1.0	0.7251	1.0	0.7251	1.0	0.7251	2.0	0.7251	2.0	0.0	0.0	0.0144	0.034	0.0309	0.8474	0.1002	0.0701	0.5164	0.0729	0.2404	0	0	1
458	30	▁meilleur	0.9764	0.992	-0.0156	0.0229	0.016	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0016	0.013	0.0432	0.1337	0.2749	0.0539	0.0663	0.2873	0.0544	0.538	0	0	1
458	31	▁genre	0.5887	0.7856	-0.1969	0.4163	0.1569	0.0	1.0	0.0	1.0	0.0	1.0	0.0805	2.0	0.1628	3.0	0.0	0.0	0.045	0.0351	0.0494	0.3899	0.0546	0.0524	0.3145	0.0403	0.5382	0	0	1
458	32	▁de	0.9965	0.9951	0.0014	-0.002	0.0019	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0325	0.0565	0.057	0.0002	0.0374	0.0427	0.2021	0.0308	0.6869	0	0	1
458	33	▁sexe	0.943	0.9955	-0.0525	0.0781	0.1192	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0078	0.0391	0.0495	0.0399	0.1507	0.0424	0.0579	0.277	0.0384	0.5843	0	0	1
458	34	▁vient	0.8795	0.8565	0.023	-0.0382	0.0102	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0056	2.0	0.0	0.0	0.0306	0.0505	0.1006	0.0166	0.0649	0.0491	0.2637	0.0393	0.5831	0	0	1
458	35	▁d	0.6548	0.7729	-0.1182	0.2393	0.0722	0.0	1.0	0.0	1.0	0.0	1.0	0.0256	2.0	0.0256	2.0	0.0	0.0	0.0266	0.0529	0.0509	0.0159	0.0682	0.0298	0.2623	0.0382	0.6015	0	0	1
458	36	'	0.9989	0.9987	0.0002	-0.0003	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0276	0.05	0.0373	0.0	0.0398	0.043	0.1725	0.0302	0.7144	0	0	1
458	37	établir	0.5144	0.5435	-0.0291	0.0795	0.0173	0.0	1.0	0.0	1.0	0.0	1.0	0.0013	2.0	0.0128	4.0	0.0	0.0011	0.0285	0.0461	0.0353	0.013	0.0918	0.0432	0.3292	0.0469	0.4889	0	0	1
458	38	▁une	0.4274	0.5936	-0.1662	0.4738	0.0665	0.063	1.0	0.063	1.0	0.063	1.0	0.063	2.0	0.063	2.0	0.0	0.0003	0.013	0.0288	0.0243	0.0574	0.0836	0.0538	0.3532	0.0532	0.4562	0	0	1
458	39	▁connexion	0.6907	0.6904	0.0003	-0.0006	0.0009	0.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0001	0.0153	0.0251	0.0278	0.0065	0.0578	0.0411	0.2856	0.0414	0.5741	0	0	1
458	40	.	0.9851	0.9855	-0.0005	0.0007	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0173	0.0182	0.0294	0.0072	0.0268	0.03	0.1267	0.0318	0.7847	0	0	1
458	41	</s>	0.9936	0.9951	-0.0014	0.0021	0.0006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0158	0.0101	0.0113	0.0049	0.0006	0.0254	0.0202	0.0963	0.0188	0.8393	0	0	1
459	0	▁Si	0.8219	0.797	0.0249	-0.0445	0.0172	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0122	3.0	0.0	0.0	0.0003	0.0002	0.0004	0.0015	0.2207	0.2044	0.5281	0.0468	0.0	0	0	1
459	1	▁les	0.9364	0.9591	-0.0227	0.0345	0.0172	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0012	0.0075	0.0163	0.0249	0.0313	0.2075	0.129	0.5547	0.0542	0.0548	0	0	1
459	2	▁familles	0.99	0.9578	0.0321	-0.0476	0.0189	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0019	0.0081	0.0099	0.0132	0.0871	0.2863	0.1008	0.5032	0.0296	0.0801	1	0	1
459	3	▁royale	0.9876	0.9902	-0.0026	0.0038	0.0011	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0009	0.03	0.0197	0.0193	0.0319	0.0984	0.0702	0.4251	0.0236	0.3827	0	0	1
459	4	s	0.9998	0.9997	0.0001	-0.0001	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0008	0.0145	0.0159	0.0009	0.0	0.0418	0.0455	0.1277	0.0244	0.7607	0	0	1
