example_idx	token_idx	token	probability	contrast_prob	contrast_prob_diff	pcxmi	kl_divergence	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	kl_div_l6	kl_div_l7	kl_div_l8	src_langtag_attr	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_langtag_attr	tgt_curr_attr	is_supporting_context	is_context_sensitive	is_example_correct	kl_div_l9	kl_div_l10	kl_div_l11
473	13	.	0.9099	0.9843	-0.0743	0.1132	0.1343	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.1143	0.0516	1.0789	0.0035	0.0263	0.087	0.0732	0.2452	0.0259	0.0143	0.5281	0	0	1	0.0	0.0	0.0001
473	14	</s>	0.9984	0.9914	0.007	-0.0102	0.0057	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0107	0.0731	0.007	0.0001	0.0	0.0	0.0187	0.1082	0.056	0.0921	0.0165	0.0285	0.68	0	0	1	-0.0	0.0	0.0038
474	0	fr_XX	1.0	1.0	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.3885	0.0779	0.0267	0.0184	0.0354	0.0618	0.0605	0.3001	0.1839	0.4094	0.0462		0.0	0	0	1	0.0774	0.2131	0.7759
474	1	▁Vous	0.2082	0.3011	-0.0929	0.5325	0.7529	1.1849	1.0	1.1849	1.0	0.903	1.0	0.903	2.0	0.7635	6.0	0.0	0.0	-0.0	0.0	0.0017	0.0154	0.3056	0.2116	1.1376	0.0626	0.2484	0.1166	0.3752	0.0404	0.1568	0.0	0	0	1	1.6139	6.2177	0.6438
474	2	▁pensez	0.8208	0.9165	-0.0956	0.159	0.1363	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0938	2.0	0.0	0.0013	0.0238	0.0089	0.0144	0.0549	0.1755	0.0008	0.0002	0.0325	0.1061	0.0817	0.2995	0.0239	0.0434	0.413	0	0	1	1.7165	0.1021	2.5769
474	3	▁toujours	0.6576	0.5992	0.0584	-0.1342	0.0399	0.0	1.0	0.0	1.0	0.0	1.0	0.0101	2.0	0.0263	4.0	0.0	0.0001	0.0009	0.0103	0.1279	0.361	0.271	0.1777	0.0881	0.0262	0.0936	0.0469	0.282	0.021	0.0242	0.5062	0	0	1	1.774	2.5818	0.2329
474	4	▁avoir	0.9399	0.7833	0.1566	-0.2629	0.0959	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0553	1.0	0.0	-0.0	0.0	0.0021	0.0921	0.0961	0.0373	0.037	0.156	0.0244	0.0936	0.0427	0.2559	0.0236	0.0139	0.546	0	0	1	5.3213	5.3799	0.0
474	5	▁le	0.9177	0.9683	-0.0506	0.0775	0.0318	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0006	0.0085	0.1108	0.0545	0.2439	0.0213	0.0683	0.0278	0.2397	0.0197	0.0164	0.6067	0	0	1	0.0023	0.0001	0.0004
474	6	▁temps	1.0	1.0	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003	0.0	0.014	0.0505	0.0291	0.1695	0.0125	0.022	0.7024	0	0	1	0.0	0.0	0.0
474	7	▁de	0.9908	0.9911	-0.0003	0.0004	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0002	0.0674	0.0011	0.0146	0.0525	0.0248	0.2049	0.0118	0.0167	0.6747	0	0	1	0.0002	-0.0	1.4733
474	8	▁voir	0.9312	0.9674	-0.0362	0.055	0.0393	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	0.0	0.0001	0.1379	0.5841	0.0219	0.0204	0.0833	0.0264	0.329	0.0184	0.012	0.5105	0	0	1	0.0295	5.5815	2.2646
474	9	▁ces	0.9577	0.9376	0.0202	-0.0307	0.0073	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0001	0.9003	0.0179	0.0005	0.0079	0.024	0.1562	0.0424	0.279	0.0183	0.0144	0.4657	0	0	1	0.0689	0.0965	1.6752
474	10	▁lég	0.9996	0.9993	0.0002	-0.0004	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0003	0.2028	0.0002	0.0	0.0	0.0	0.0225	0.0999	0.0196	0.5943	0.017	0.0091	0.2377	1	0	1	0.0001	0.2019	1.831
474	11	ende	0.9983	0.9897	0.0085	-0.0124	0.0055	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0135	0.0794	0.0171	0.3611	0.0107	0.0082	0.51	1	0	1	0.0593	0.0011	0.0022
474	12	s	0.9943	0.9931	0.0012	-0.0017	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0	-0.0	0.0002	0.0001	-0.0	-0.0	0.0115	0.0528	0.0233	0.1771	0.0099	0.0193	0.7062	1	0	1	-0.0	-0.0	-0.0
474	13	▁avant	0.999	0.9983	0.0007	-0.001	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0007	0.0003	0.0006	0.0	0.0	0.0187	0.0717	0.0318	0.1899	0.0164	0.0121	0.6594	0	0	1	0.032	-0.0	-0.0
474	14	▁qu	0.9963	0.9986	-0.0024	0.0034	0.0058	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0002	0.0676	0.0076	0.0137	0.0504	0.0225	0.1715	0.0143	0.0131	0.7146	0	0	1	0.0007	0.0	0.0
474	15	'	0.9993	0.9993	0.0001	-0.0001	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008	0.0001	0.0	0.0103	0.055	0.0211	0.1263	0.01	0.0221	0.7553	0	0	1	-0.0	-0.0	0.001
474	16	elles	0.9959	0.9966	-0.0007	0.001	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	0.0002	0.0001	0.0465	0.0914	0.0312	0.0117	0.0496	0.0185	0.1805	0.0111	0.0158	0.7129	0	1	1	0.0	0.0	0.0
474	17	▁ne	0.4694	0.3519	0.1175	-0.4156	0.0631	0.0	1.0	0.0	1.0	0.0393	2.0	0.0393	3.0	0.058	9.0	0.0	-0.0	0.0	0.0005	0.0964	0.0049	0.0	0.0	0.0	0.0121	0.0488	0.0252	0.1922	0.0126	0.013	0.6962	0	0	1	0.0	0.0171	2.0615
474	18	▁parte	0.8894	0.9173	-0.0279	0.0445	0.0177	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0069	2.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.03	0.7535	0.0088	0.0154	0.0643	0.0334	0.2047	0.0137	0.0157	0.6528	0	0	1	0.0024	0.7178	0.0757
474	19	nt	1.0	1.0	-0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0022	0.0008	0.0003	0.0075	0.0295	0.0132	0.0845	0.0082	0.0293	0.8279	0	0	1	0.0	0.0	0.0
474	20	.	0.9902	0.9904	-0.0002	0.0003	0.001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	0.0004	0.0021	0.0024	0.0	0.0	0.0154	0.0641	0.0334	0.1089	0.0139	0.0228	0.7415	0	0	1	0.0	0.0	0.0
474	21	</s>	0.9976	0.9964	0.0012	-0.0017	0.0006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0676	0.0081	0.0005	0.0	0.0	0.0	0.0154	0.1192	0.0404	0.105	0.0119	0.0207	0.6874	0	0	1	0.0	0.0	0.0
475	0	fr_XX	1.0	1.0	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.6841	0.0105	0.0073	0.0071	0.0436	0.0786	0.0941	0.2676	0.2743	0.3085	0.0555		0.0	0	0	1	0.1374	0.3124	0.4597
475	1	▁Ainsi	0.0686	0.1993	-0.1306	1.5379	0.2489	0.0	1.0	0.2023	1.0	0.1499	2.0	0.1318	2.0	0.2338	4.0	0.0	0.0	0.0	0.0001	0.0464	0.0371	0.0349	0.3515	0.3983	0.0667	0.1562	0.1893	0.3809	0.0473	0.1597	0.0	0	0	1	0.0001	0.3286	3.8483
475	2	,	0.7217	0.5425	0.1791	-0.4116	0.0743	0.0	1.0	0.0	1.0	0.0	1.0	0.071	1.0	0.071	2.0	0.0	0.0	0.0	0.0003	0.0184	0.001	0.0	0.0	-0.0	0.042	0.0935	0.1046	0.2386	0.029	0.0275	0.4649	0	0	1	-0.0	-0.0	0.9329
475	3	▁le	0.9862	0.9921	-0.0059	0.0086	0.0091	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0043	0.0977	0.0489	0.0007	0.0018	0.0008	0.0039	0.0392	0.1185	0.0758	0.3378	0.0242	0.0286	0.376	0	0	1	0.0006	0.0	0.0009
475	4	▁che	0.9981	0.9994	-0.0013	0.0019	0.0011	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	0.0	0.0029	0.0091	0.0078	0.0001	0.0402	0.1714	0.0441	0.4575	0.0222	0.0135	0.2512	1	0	1	0.0021	0.0006	0.0
475	5	val	0.9951	0.9965	-0.0014	0.002	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0011	0.0205	0.0565	0.0317	0.2578	0.0132	0.041	0.5792	1	0	1	0.005	0.0	0.0
475	6	,	0.0829	0.0716	0.0113	-0.2124	0.03	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0004	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4962	1.8719	0.472	0.0379	0.0923	0.0999	0.2362	0.0286	0.0205	0.4846	0	0	1	0.0003	0.3215	0.7303
475	7	▁il	0.9962	0.9959	0.0002	-0.0004	0.0011	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0066	0.0271	0.0128	0.0037	0.0	0.0	0.0	0.0333	0.078	0.0846	0.1802	0.0209	0.0194	0.5836	0	1	1	0.0862	0.0	0.0
475	8	▁peut	0.998	0.9951	0.0029	-0.0042	0.0024	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0004	0.0039	0.317	0.0017	0.0	0.0	0.0434	0.1084	0.1227	0.2667	0.0283	0.019	0.4116	0	0	1	0.0026	0.0	0.0
475	9	▁voler	0.9999	0.9998	0.0001	-0.0001	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0001	0.0004	0.5982	0.0189	0.0	0.0002	0.0296	0.0992	0.0386	0.309	0.0203	0.0221	0.4813	0	0	1	0.0116	0.0024	0.0
475	10	?	0.889	0.8913	-0.0022	0.0036	0.0232	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0001	2.0	0.0	0.0	0.0	0.0	0.0618	0.1925	0.3559	0.4434	0.0285	0.027	0.0653	0.0781	0.1417	0.0188	0.0242	0.6449	0	0	1	0.0	0.0	0.0001
475	11	</s>	0.999	0.9971	0.002	-0.0029	0.0013	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0014	3.1878	0.0012	0.0	0.0	0.0227	0.0847	0.0734	0.1212	0.0186	0.0289	0.6505	0	0	1	-0.0	0.0	0.0004
476	0	fr_XX	1.0	1.0	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0005	1.8602	0.0681	0.0803	0.0711	0.0734	0.1068	0.0562	0.2169	0.2087	0.4676	0.0505		0.0	0	0	1	0.1191	0.2212	0.0181
476	1	▁Des	0.9822	0.9758	0.0064	-0.0094	0.0022	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0085	2.2047	0.0255	0.0029	0.2486	0.0492	0.108	0.1604	0.4909	0.034	0.1575	0.0	0	0	1	0.2183	0.0	0.0
476	2	▁années	0.9966	0.9949	0.0017	-0.0024	0.0007	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0017	0.0019	0.0233	0.0202	0.0024	0.0367	0.092	0.0974	0.3707	0.0259	0.0547	0.3226	0	0	1	1.2414	0.0	1.2125
476	3	▁plus	0.6931	0.6261	0.067	-0.1467	0.0103	0.0	1.0	0.0	1.0	0.0	1.0	0.0099	2.0	0.0099	2.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0002	0.0004	0.2059	0.0203	0.0468	0.0644	0.2052	0.0148	0.0373	0.6112	0	0	1	0.0238	0.1419	0.0005
476	4	▁tard	1.0	1.0	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0003	0.0728	0.0	0.0162	0.0313	0.051	0.1847	0.0114	0.028	0.6774	0	0	1	0.0	-0.0	-0.0
476	5	,	0.9953	0.9968	-0.0015	0.0022	0.0013	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0314	0.0818	0.0803	0.2467	0.0217	0.0417	0.4963	0	0	1	-0.0	0.0	0.0
476	6	▁un	0.1442	0.8797	-0.7356	2.6094	1.6072	1.5133	1.0	1.5133	1.0	1.5133	1.0	1.6667	2.0	1.6667	3.0	0.0	0.0	0.0016	0.0003	0.0045	0.0007	0.0011	0.0009	0.0067	0.0434	0.1288	0.1005	0.4017	0.0329	0.0156	0.2771	0	0	1	6.0934	10.2775	13.8121
476	7	▁rapport	0.9969	0.9976	-0.0007	0.001	0.001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	0.0	0.0	0.0001	0.0055	0.6133	0.2194	0.0436	0.1551	0.0537	0.3878	0.0319	0.0161	0.312	0	0	1	0.6778	0.0004	0.0047
476	8	▁a	0.0215	0.5409	-0.5194	4.6526	1.803	3.1339	1.0	3.1339	1.0	2.5983	2.0	2.2058	6.0	1.9258	15.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0001	0.2539	0.8423	0.0304	0.0872	0.0551	0.2367	0.023	0.0292	0.5384	0	0	1	0.9403	0.3071	0.0
476	9	▁paru	0.5722	0.2948	0.2773	-0.9566	0.2187	0.1706	1.0	0.1706	1.0	0.1706	1.0	0.1706	2.0	0.2001	3.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.001	1.3105	0.0263	0.0707	0.064	0.2038	0.0207	0.0214	0.593	0	0	1	0.0017	0.0001	0.0
476	10	▁que	0.7233	0.695	0.0283	-0.0576	0.0531	0.0	1.0	0.0	1.0	0.0	1.0	0.0077	1.0	0.0299	2.0	0.0	0.0	-0.0	0.0	0.0	0.0002	0.004	0.6745	0.0128	0.0197	0.0564	0.0366	0.1868	0.0153	0.0152	0.67	0	0	1	0.1461	0.0341	0.2029
476	11	▁Roosevelt	0.9994	0.9998	-0.0004	0.0005	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0	0.0001	0.0021	0.1982	0.0015	0.0034	0.0327	0.0433	0.0267	0.4626	0.0185	0.0086	0.4076	1	0	1	0.0475	2.2436	0.6638
476	12	▁savait	0.4748	0.932	-0.4573	0.9731	1.0116	0.0	1.0	0.0	1.0	0.4959	2.0	0.9644	3.0	0.938	5.0	0.0	0.0	0.0042	0.0107	0.0052	0.0079	0.0017	0.0011	0.0	0.0247	0.0554	0.031	0.3263	0.0208	0.0111	0.5308	0	0	1	0.0001	3.1922	0.0005
476	13	▁peut	0.9266	0.8324	0.0943	-0.1548	0.0428	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0266	1.0	0.0	-0.0	0.0	0.0	0.0002	0.0048	0.7644	0.4107	0.0077	0.0173	0.0419	0.0245	0.2281	0.015	0.0141	0.659	0	0	1	0.0015	0.0067	0.0007
476	14	-	0.9779	0.9748	0.0031	-0.0046	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0001	0.0004	0.1206	0.0144	0.0	0.0132	0.0277	0.02	0.1089	0.0095	0.0124	0.8084	0	0	1	0.0	0.0	0.5862
476	15	être	1.0	1.0	-0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021	0.0075	0.0	0.009	0.0209	0.0162	0.0908	0.0066	0.0107	0.8458	0	0	1	0.0	0.0	0.0004
476	16	▁que	0.7653	0.8327	-0.0674	0.1218	0.0553	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0369	2.0	0.0	0.0	0.0	0.0	0.0021	0.0741	0.0111	0.2866	0.8125	0.021	0.0434	0.0221	0.288	0.0151	0.0123	0.598	0	0	1	0.0009	0.0	0.0203
476	17	▁Pearl	0.9943	0.9974	-0.0031	0.0045	0.0022	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0193	0.017	0.0	0.0	0.0	0.0305	0.0562	0.0256	0.5012	0.0241	0.0086	0.3538	0	0	1	0.2434	0.4008	0.0
476	18	▁Har	0.9995	0.9995	-0.0	0.0	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0001	0.0033	0.0794	0.0193	0.0188	0.1459	0.2998	0.0232	0.0563	0.0199	0.3124	0.017	0.0075	0.5637	0	0	1	0.1632	0.0	0.0
476	19	bor	1.0	1.0	-0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002	0.0016	0.0044	0.0114	0.0234	0.0382	0.0009	0.0	0.0253	0.0512	0.0215	0.3082	0.0205	0.0083	0.565	0	0	1	0.0309	0.0207	0.0
476	20	▁arriva	0.6196	0.5831	0.0366	-0.0878	0.0282	0.0	1.0	0.0	1.0	0.0	1.0	0.0055	2.0	0.0077	3.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.1396	0.0106	0.0005	0.0189	0.067	0.0269	0.1946	0.017	0.0079	0.6678	0	0	1	0.1787	0.4185	0.0255
476	21	it	0.9996	0.9991	0.0005	-0.0007	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0001	0.1353	0.0001	0.0104	0.0262	0.014	0.1312	0.0082	0.01	0.7999	0	0	1	0.0	-0.0	-0.0
476	22	▁et	0.9513	0.9343	0.017	-0.026	0.0127	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	0.0	0.0022	1.0098	0.0098	0.1217	0.0171	0.0428	0.0275	0.1521	0.0136	0.011	0.7359	0	0	1	0.22	0.7639	0.0089
476	23	▁qu	0.4823	0.7586	-0.2763	0.6534	0.5178	0.0	1.0	0.0	1.0	0.5703	2.0	0.5703	2.0	0.5023	5.0	0.0	0.0	0.0	0.0054	0.2237	0.0193	0.0107	0.0027	0.0002	0.0161	0.0367	0.023	0.1579	0.0125	0.0122	0.7416	0	0	1	0.0042	0.1142	0.6382
476	24	'	0.9998	0.9997	0.0001	-0.0002	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0009	0.0266	-0.0	-0.0	0.011	0.0319	0.0186	0.0831	0.0104	0.013	0.832	0	0	1	-0.0	-0.0	0.0
476	25	il	0.8313	0.9918	-0.1604	0.2545	0.3861	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.3858	2.0	0.0	-0.0	0.0	0.0	0.0	0.0004	0.0055	0.0996	0.0011	0.0169	0.0338	0.0195	0.2077	0.0127	0.0124	0.697	0	1	1	0.1738	0.0075	0.0132
476	26	▁la	0.2243	0.1671	0.0571	-0.4243	0.287	0.2331	1.0	0.1628	2.0	0.1628	3.0	0.1929	4.0	0.2552	12.0	0.0	0.0	-0.0	0.0	0.0	0.0001	0.0008	0.0004	0.0017	0.0156	0.0413	0.0223	0.1496	0.0134	0.0121	0.7456	0	0	1	3.4018	6.9415	9.1636
476	27	issa	0.9922	0.8636	0.1286	-0.2003	0.1187	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0831	1.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0001	0.001	0.0453	0.0135	0.0347	0.0162	0.1305	0.0122	0.0144	0.7786	0	0	1	0.2704	1.6707	4.2386
476	28	it	0.9992	0.9977	0.0016	-0.0023	0.001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0001	0.013	0.0337	0.0192	0.127	0.0119	0.0223	0.773	0	0	1	0.2332	0.0	0.0
476	29	▁arriver	0.3415	0.4859	-0.1444	0.5087	0.4096	0.2946	1.0	0.2946	1.0	0.2946	2.0	0.2435	2.0	0.376	3.0	0.0	-0.0	-0.0	-0.0	0.0	0.0001	0.0598	0.012	0.1121	0.0162	0.0571	0.0325	0.1635	0.0149	0.0106	0.7052	0	0	1	0.5978	3.3483	1.6628
476	30	.	0.9443	0.9886	-0.0444	0.0662	0.0591	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0004	0.0345	0.0013	0.4407	0.0416	0.0002	0.0164	0.0386	0.0292	0.1222	0.0131	0.011	0.7695	0	0	1	0.0	0.0	0.26
476	31	</s>	0.9995	0.9988	0.0007	-0.0011	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0002	0.0056	0.0179	0.0011	0.0	-0.0	-0.0	0.0113	0.0348	0.0354	0.1113	0.0085	0.0151	0.7835	0	0	1	-0.0	-0.0	0.0047
477	0	fr_XX	1.0	1.0	-0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0009	0.6964	0.1236	0.1024	0.1172	0.154	0.2145	0.0565	0.3298	0.2522	0.3019	0.0596		0.0	0	0	1	0.2473	0.1243	8.0431
477	1	▁Et	0.6912	0.8323	-0.1411	0.268	0.0818	0.0	1.0	0.0	1.0	0.0	1.0	0.0646	2.0	0.0646	2.0	0.0	0.0	-0.0	0.0	0.0004	0.5053	0.0982	0.6023	0.5448	0.0419	0.3572	0.1846	0.2282	0.0419	0.1463	0.0	0	0	1	1.5158	0.0275	0.0003
477	2	▁ce	0.9889	0.9898	-0.0008	0.0012	0.0041	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0003	0.0796	0.0061	0.0009	0.0027	0.1208	0.0364	0.278	0.1682	0.2244	0.0341	0.0812	0.1777	0	0	1	1.2021	0.0	0.0001
477	3	▁plan	0.9999	0.9999	-0.0	0.0	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0	0.0	0.0102	0.0739	0.1306	4.1945	0.0273	0.1736	0.1194	0.3153	0.0343	0.0318	0.2982	1	0	1	-0.0	-0.0	-0.0
477	4	,	0.0126	0.0114	0.0012	-0.1451	0.0193	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0133	0.0381	0.3571	0.0304	0.1838	0.0899	0.2188	0.0325	0.0326	0.4119	0	0	1	0.0057	6.2756	9.2248
477	5	▁il	0.9956	0.9972	-0.0016	0.0024	0.003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0022	0.0011	0.0678	0.0002	0.0001	0.0	0.0001	0.0229	0.1306	0.0911	0.2591	0.0436	0.0249	0.4278	0	1	1	0.0001	-0.0	0.0
477	6	▁était	0.8788	0.6463	0.2325	-0.4433	0.1961	0.0	1.0	0.0	1.0	0.0	1.0	0.1973	1.0	0.1973	2.0	0.0	0.0	0.0	0.0	0.0003	0.0031	0.0164	0.1876	0.0087	0.0302	0.1257	0.0917	0.2749	0.0407	0.0417	0.3952	0	0	1	0.001	0.0008	5.7663
477	7	▁si	0.7962	0.8273	-0.0311	0.0553	0.0319	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0113	3.0	0.0	0.0001	0.0253	0.0438	0.0477	0.0155	0.0003	0.0	0.0	0.0277	0.0948	0.0628	0.3188	0.0314	0.0226	0.4419	0	0	1	0.1051	0.0434	0.0192
477	8	▁mal	0.6114	0.5212	0.0902	-0.2302	0.0197	0.0	1.0	0.0	1.0	0.0	1.0	0.0177	2.0	0.0185	2.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0001	0.101	0.0344	0.0265	0.0731	0.0397	0.435	0.0224	0.0194	0.384	0	0	1	0.0078	0.3568	0.0046
477	9	in	0.998	0.9965	0.0015	-0.0022	0.0007	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0275	0.017	0.0516	0.0344	0.232	0.0133	0.021	0.6307	0	0	1	0.0016	0.0	0.0
477	10	.	0.9367	0.9453	-0.0086	0.0132	0.0297	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.3671	0.0	0.0177	0.0864	0.1057	0.1482	0.0221	0.024	0.5959	0	0	1	0.0	0.0	0.0643
477	11	</s>	0.9988	0.9987	0.0	-0.0	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0075	0.26	0.0186	0.0005	0.0	-0.0	0.0176	0.1698	0.0793	0.0919	0.0177	0.0207	0.6029	0	0	1	0.0	0.0	0.0095
478	0	fr_XX	1.0	1.0	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.3612	0.0016	0.0055	0.0023	0.0011	0.0033	0.0698	0.4745	0.2158	0.194	0.046		0.0	0	0	1	0.0029	0.059	4.1741
