src_en	tgt_fr	src_en_ctx	tgt_fr_ctx	src_en_with_tags	orig_fr	orig_fr_with_tags
When those witches come back, and they will come back... we're going to need everyone to believe.	 Quand ces sorcières reviendront, et qu'elles reviendront, nous aurons besoin que tout le monde croie.	Zim Zallah Bim! Excellent work, everyone. Now we're ready in case anyone wants to speak with the Wizard. Now, remember... Oscar Diggs died, so that the Wizard of Oz could live.<brk> When those witches come back, and they will come back... we're going to need everyone to believe.	 Zim Zallah Bim! Excellent travail, tout le monde. Maintenant, nous sommes prêts au cas où quelqu'un voudrait parler au magicien. Maintenant, rappelez-vous... Oscar Diggs est mort pour que le magicien d'Oz puisse vivre.<brk>	When those witches come back, and <p>they</p> will come back... we're going to need everyone to believe.	Quand les  sorcières  reviendront, et elles reviendront, il faudra que tous aient la foi.	Quand les  <hon>sorcières<hoff>  reviendront, et <p>elles</p> reviendront, il faudra que tous aient la foi.
Nearly impossible to butcher that meat when it freezes up on you.	 Presque impossible de massacrer cette viande quand elle gèle sur toi.	That is one lucky, squirrelly, little son of a bitch. You know, they used to call this hog-killing weather. Back before refrigeration, you could not kill a pig in the summertime. No, that meat wouldn't last you long enough to be worth your while. Yep, sweet spot is late autumn, just before the cold sets in.<brk> Nearly impossible to butcher that meat when it freezes up on you.	 C'est une chanceuse, écureuil, petit fils de pute. Tu sais, on appelait ça le temps de tuer des cochons. Avant la réfrigération, tu ne pouvais pas tuer un porc en été. Non, cette viande ne te durerait pas assez longtemps pour valoir ton temps. Oui, la zone douce est la fin de l'automne, juste avant que le froid n'arrive.<brk>	Nearly impossible to butcher that meat when <p>it</p> freezes up on you.	C'est quasi impossible de découper cette  viande  quand elle vous gèle dans les mains	C'est quasi impossible de découper cette  <hon>viande<hoff>  quand <p>elle</p> vous gèle dans les mains
Mom, we gotta return these books to the library before it closes for good.	 Maman, nous devons retourner ces livres à la bibliothèque avant qu'il ne ferme pour de bon.	"Oh, yes, I was definitely gonna want to go over ground rules. to check curfew recommendations on their ""How late? Debate."" Their rule of thumb is 11:00 PM unless you've earned your parents' trust, in which case, it'd be midnight. Have I earned your trust, mom? You have, but Darrin hasn't, and he's just so dumb. I'll see you at 11:00.<brk> Mom, we gotta return these books to the library before it closes for good."	" Oh, oui, j'allais définitivement vouloir revoir les règles de base. Pour vérifier les recommandations du couvre-feu sur leur ""Qu'est-ce que c'est? Du débat."" Leur règle de base est 23 heures sauf si vous avez gagné la confiance de vos parents, auquel cas, il serait minuit. Ai-je gagné votre confiance, maman? Vous l'avez, mais Darrin ne l'a pas fait, et il est tout simplement idiot. Je vous verrai à 23 heures.<brk>"	Mom, we gotta return these books to the library before <p>it</p> closes for good.	Maman, on doit rendre ces livres à la  bibliothèque  avant qu'elle ne ferme pour de bon.	Maman, on doit rendre ces livres à la  <hon>bibliothèque<hoff>  avant qu'<p>elle</p> ne ferme pour de bon.
I guess he had a tumor around his heart and it grew fast and unexpectedly.	 Je suppose qu'il avait une tumeur autour de son coeur et elle a grandi rapidement et de façon imprévisible.	Excuse me? Why is Gerald's booth closed? It's so sad. He passed away late last night. You know, he was sick... cancer.<brk> I guess he had a tumor around his heart and it grew fast and unexpectedly.	 Excusez-moi? Pourquoi la cabine de Gerald est fermée? C'est si triste. Il est mort tard hier soir. Vous savez, il était malade... cancer.<brk>	I guess he had a tumor around his heart and <p>it</p> grew fast and unexpectedly.	Je suppose qu'il avait une  tumeur  tout près du coeur et qu'elle a grossi rapidement et imprévisiblement.	Je suppose qu'il avait une  <hon>tumeur<hoff>  tout près du coeur et qu'<p>elle</p> a grossi rapidement et imprévisiblement.
You know where your fucking ship is and you know why it's not here.	 Vous savez où est votre putain de vaisseau et vous savez pourquoi il n'est pas là.	Al-Zuhari will not tolerate it. Who says crime doesn't pay, huh? I got 4 on the towers. I got at least 6 on the ground. Am I right in believing that Samuel has paid you for the arms shipment which you agreed to deliver a week ago?<brk> You know where your fucking ship is and you know why it's not here.	 Al-Zuhari ne le tolérera pas. Qui dit que le crime ne paie pas, hein? J'en ai 4 sur les tours. J'en ai au moins 6 sur le terrain. Ai-je raison de croire que Samuel vous a payé pour l'envoi d'armes que vous avez accepté de livrer il y a une semaine?<brk>	You know where your fucking ship is and you know why <p>it</p>'s not here.	Tu sais où est ton putain de  bateau  et tu sais pourquoi il n'est pas ici.	Tu sais où est ton putain de  <hon>bateau<hoff>  et tu sais pourquoi <p>il</p> n'est pas ici.
I'll restore your body to the way it was.	 Je vais restaurer votre corps tel qu'il était.	The test showed... that 17-year-old Naoko was pregnant from repeated rape. You'll be fine, Miss Masaki. It's not your fault. None of this is your fault. You've got nothing to worry about.<brk> I'll restore your body to the way it was.	 Le test a montré... que Naoko, 17 ans, était enceinte suite à un viol répété. Tout ira bien, Mlle Masaki. Ce n'est pas votre faute. Rien de cela n'est votre faute. Vous n'avez rien à craindre.<brk>	I'll restore your body to the way <p>it</p> was.	Je vais rétablir votre  corps  comme il était avant.	Je vais rétablir votre  <hon>corps<hoff>  comme <p>il</p> était avant.
You bought a $400,000 car and you didn't check to see if it was here?	 Tu as acheté une voiture à 400 000 dollars et tu n'as pas vérifié si elle était là?	- Mmm. - What, you didn't... Know it was missing? It was never delivered. I ordered it from a dealer, Nick Castigan at Heritage Classics. He said they would deliver it to me.<brk> You bought a $400,000 car and you didn't check to see if it was here?	 - Quoi, tu n'as pas... Tu savais qu'il avait disparu? Il n'a jamais été livré. Je l'ai commandé chez un dealer, Nick Castigan chez Heritage Classics. Il m'a dit qu'ils me le livreraient.<brk>	You bought a $400,000 car and you didn't check to see if <p>it</p> was here?	Vous avez acheté une  voiture  400'000 $ et n'avez pas vérifié qu'elle était arrivée ?	Vous avez acheté une  <hon>voiture<hoff>  400'000 $ et n'avez pas vérifié qu'<p>elle</p> était arrivée ?
They say they didn't leave the house until school next morning.	 Elles disent qu'elles n'ont pas quitté la maison avant l'école le lendemain matin.	Miller - family. Who are they and where were they? Beth had Chloe, their eldest daughter, when she was 15. Mark was 17. Mum and daughter were at home watching telly.<brk> They say they didn't leave the house until school next morning.	 Miller - famille. Qui sont-ils et où étaient-ils? Beth avait Chloé, leur fille aînée, quand elle avait 15 ans. Mark avait 17 ans. Maman et fille étaient à la maison à regarder la télé.<brk>	They say <p>they</p> didn't leave the house until school next morning.	Elles  ont dit qu'elles n'avaient pas quitté la maison avant le matin.	<hon>Elles<hoff>  ont dit qu'<p>elles</p> n'avaient pas quitté la maison avant le matin.
The sky is where it always is.	 Le ciel est là où il est toujours.	"No. ""Yet he is but a mask. ""'Tis the thing behind the mask."" Does the sky look lower to you? The sky?<brk> The sky is where it always is."	" Non. ""Pourtant il n'est qu'un masque. ""C'est la chose derrière le masque. ""Est-ce que le ciel vous semble plus bas? Le ciel?<brk>"	The sky is where <p>it</p> always is.	Le  ciel  est où il est toujours .	Le  <hon>ciel<hoff>  est où <p>il</p> est toujours .
Because the story can change all it likes.	 Parce que l' histoire peut changer tout ce qu'elle veut.	Ever heard any? - No. - A story for every day of the year, most of them not fit to be repeated. None of them even close to the truth. Why don't you put them right?<brk> Because the story can change all it likes.	 Vous en avez déjà entendu? - Non. - Une histoire pour chaque jour de l'année. La plupart ne se répètent pas. Aucune n'est aussi proche de la vérité. Pourquoi tu ne les arrangerais pas?<brk>	Because the story can change all <p>it</p> likes.	Parce que l' histoire  peut changer comme elle veut.	Parce que l' <hon>histoire<hoff>  peut changer comme <p>elle</p> veut.
Unlike the outer planets of the solar system, the outer stars in the galaxy were all going at the same speed as the stars that were closer in, and they were moving way faster than expected.	 Contrairement aux planètes externes du système solaire, les étoiles externes de la galaxie allaient toutes à la même vitesse que les étoiles qui s'approchaient, et elles se déplaçaient plus vite que prévu.	The harder you push or pull on something, the faster it goes. The Sun's gravity weakens with increasing distance, so, the planets that are farther from the Sun move more slowly. Everyone expected that the outermost stars in a galaxy would act the same way. Most of the stars are concentrated towards the center, so, their collective gravity pulls on the other stars the same way the Sun pulls on the planets. But in the 1970s, when astronomer Vera Rubin studied the Andromeda Galaxy, she discovered that the outer stars obeyed no such rule.<brk> Unlike the outer planets of the solar system, the outer stars in the galaxy were all going at the same speed as the stars that were closer in, and they were moving way faster than expected.	 Plus vous poussez ou tirez sur quelque chose, plus elle s'accélère. La gravité du Soleil diminue avec la distance croissante, donc, les planètes qui sont plus éloignées du Soleil se déplacent plus lentement. Tout le monde s'attendait à ce que les étoiles ultrapériphériques d'une galaxie agissent de la même façon. La plupart des étoiles sont concentrées vers le centre, donc, leur gravité collective attire les autres étoiles de la même façon que le Soleil attire les planètes. Mais dans les années 70, quand l'astronome Vera Rubin étudia la galaxie d'Andromède, elle a découvert que les étoiles externes n'obéisaient pas une telle règle.<brk>	Unlike the outer planets of the solar system, the outer stars in the galaxy were all going at the same speed as the stars that were closer in, and <p>they</p> were moving way faster than expected.	Contrairement aux planètes éloignées du système solaire, les  étoiles  éloignées de la galaxie allaient à la même vitesse que les étoiles plus près du centre. Et elles bougeaient bien plus vite que prévu.	Contrairement aux planètes éloignées du système solaire, les  <hon>étoiles<hoff>  éloignées de la galaxie allaient à la même vitesse que les étoiles plus près du centre. Et <p>elles</p> bougeaient bien plus vite que prévu.
