src_en	tgt_fr	src_en_ctx	tgt_fr_ctx	src_en_with_tags	orig_fr	orig_fr_with_tags
Women of your generation think they have to be crass or no one will believe their strength.	 Les femmes de votre génération pensent qu'elles doivent être cinglées ou personne ne croira leur force.	It--it's okay. It actually helps. It--it means the bleeder's in the retroperitoneum. Okay, now literally this time, nobody move. Don't be crass.<brk> Women of your generation think they have to be crass or no one will believe their strength.	 C'est bon. Ça aide vraiment. Ça veut dire que le saigné est dans le rétropéritoine. Bon, maintenant, littéralement cette fois, personne ne bouge. Ne soyez pas cinglé.<brk>	Women of your generation think <p>they</p> have to be crass or no one will believe their strength.	Les  femmes  de votre génération pensent qu'elles doivent être grossières ou personne ne croira en leur force.	Les  <hon>femmes<hoff>  de votre génération pensent qu'<p>elles</p> doivent être grossières ou personne ne croira en leur force.
There are hundreds of people in prison who acted out of revenge and, I am telling you, they are there for good reason.	 Il y a des centaines de personnes en prison qui ont agi par vengeance et, je vous le dis, elles sont là pour de bonnes raisons.	The murder itself was planned in detail and then carried out. Only two kinds of murderers follow that pattern. Hired assassins and those out for revenge. Mr Segers was not working for someone else. So Mr Segers was out for revenge.<brk> There are hundreds of people in prison who acted out of revenge and, I am telling you, they are there for good reason.	 Le meurtre lui-même a été planifié en détail et réalisé. Seuls deux types de meurtriers suivent ce schéma. Attaque d'assassins et ceux qui se venger. M. Segers ne travaillait pas pour quelqu'un d'autre. Donc M. Segers était pour se venger.<brk>	There are hundreds of people in prison who acted out of revenge and, I am telling you, <p>they</p> are there for good reason.	Les prisons sont pleines de  personnes  qui se sont vengées et, croyez-moi, elles y sont pour une bonne raison.	Les prisons sont pleines de  <hon>personnes<hoff>  qui se sont vengées et, croyez-moi, <p>elles</p> y sont pour une bonne raison.
See this crown, how it hovers over the coat of arms?	 Vous voyez cette couronne, comment elle plane sur les armoiries?	"Not just their queen. ""The"" Queen. When I was collecting souls on the battlefield; knowing who served whom ... I had to memorize every crest there ever was.<brk> See this crown, how it hovers over the coat of arms?"	" Pas seulement leur reine. ""La"" reine. Quand je collectais des âmes sur le champ de bataille, sachant qui servait qui... J'ai dû mémoriser toutes les crêtes qu'il y avait.<brk>"	See this crown, how <p>it</p> hovers over the coat of arms?	Tu vois cette  couronne , comment elle flotte entre les armes ?	Tu vois cette  <hon>couronne<hoff> , comment <p>elle</p> flotte entre les armes ?
The galaxies were going way too fast, so fast that they should've been flying apart from each other, because all the stars in all those galaxies had far too little gravity to hold the cluster together.	 Les galaxies allaient bien trop vite, si vite qu'elles auraient dû s'éloigner les unes des autres, parce que toutes les étoiles de toutes ces galaxies avaient beaucoup trop peu de gravité pour maintenir l'amas ensemble.	This distorts and magnifies light from any other galaxy lying directly behind it. So, astronomers on Earth would see multiple images of that same distant galaxy, deformed, as in a funhouse mirror. 40 years after this prediction, we started finding them, too. And Zwicky made yet another discovery back in the 1930s. While studying the Coma Cluster of galaxies, he noticed something funny about the way they moved.<brk> The galaxies were going way too fast, so fast that they should've been flying apart from each other, because all the stars in all those galaxies had far too little gravity to hold the cluster together.	 Cela déforme et agrandit la lumière de n'importe quelle galaxie située juste derrière. Donc, les astronomes sur Terre verraient de multiples images de cette même galaxie lointaine, déformée, comme dans un miroir funhouse. 40 ans après cette prédiction, nous commencions à les trouver, aussi. Et Zwicky fit encore une autre découverte dans les années 1930. En étudiant l'amas de galaxies du coma, il remarqua quelque chose de drôle sur leur façon de bouger.<brk>	The galaxies were going way too fast, so fast that <p>they</p> should've been flying apart from each other, because all the stars in all those galaxies had far too little gravity to hold the cluster together.	Les  galaxies  allaient bien trop vite, si vite qu'elles auraient dû s'éloigner les unes des autres car les étoiles de ces galaxies avaient trop peu de gravité pour retenir l'amas uni.	Les  <hon>galaxies<hoff>  allaient bien trop vite, si vite qu'<p>elles</p> auraient dû s'éloigner les unes des autres car les étoiles de ces galaxies avaient trop peu de gravité pour retenir l'amas uni.
He showed me that, while life may not have any meaning, it certainly has value.	 Il m'a montré que, même si la vie n'a pas de sens, elle a certainement de valeur.	It was a total waste of time. Life... Is meaningless... Full of sound and fury but signifying nothing. Bill Shakespeare understood that, but it was Bill Norquist who really opened my eyes. I mean, this guy shows up to me out of nowhere with a gun and a simple proposition... kill my wife for $2,000.<brk> He showed me that, while life may not have any meaning, it certainly has value.	 C'était une perte de temps totale. La vie... n'a aucun sens... pleine de son et de fureur, mais n'entendant rien. Bill Shakespeare a compris ça, mais c'est Bill Norquist qui m'a ouvert les yeux. Je veux dire, ce gars me sort de nulle part avec une arme et une simple proposition... tue ma femme pour 2000 dollars.<brk>	He showed me that, while life may not have any meaning, <p>it</p> certainly has value.	Il m'a montré ça, alors que la  vie  n'avait aucun sens, elle avait sans aucun doute une valeur.	Il m'a montré ça, alors que la  <hon>vie<hoff>  n'avait aucun sens, <p>elle</p> avait sans aucun doute une valeur.
And the person who knows the truth doesn't want it revealed.	 Et la personne qui connaît la vérité ne veut pas qu'elle soit révélée.	You said it yourself. Why are you now defending him? Because what he says makes sense. Freddy Ashmead was a dying man. The only reason to hasten his death would be to stop his quest for the truth.<brk> And the person who knows the truth doesn't want it revealed.	 Tu l'as dit toi-même. Pourquoi le défends-tu maintenant? Parce que ce qu'il dit est logique. Freddy Ashmead était un homme mourant. La seule raison pour hâter sa mort serait d'arrêter sa quête de la vérité.<brk>	And the person who knows the truth doesn't want <p>it</p> revealed.	Et la  personne  qui connaît la vérité ne veut pas qu'elle soit révélée.	Et la  <hon>personne<hoff>  qui connaît la vérité ne veut pas qu'<p>elle</p> soit révélée.
There's a beast in every man and it stirs when you put a sword in his hand.	 Il y a une bête dans chaque homme et elle remue quand tu mets une épée dans la main.	I was in King's Landing after the sack, khaleesi. You know what I saw? Butchery. Babies, children, old men. More women raped than you can count.<brk> There's a beast in every man and it stirs when you put a sword in his hand.	 J'étais à King's Landing après le sac, khalesi. Tu sais ce que j'ai vu? La boucherie. Les bébés, les enfants, les vieux hommes. Plus de femmes violées que tu ne peux compter.<brk>	There's a beast in every man and <p>it</p> stirs when you put a sword in his hand.	En chaque homme se trouve une  bête  et elle émerge quand vous mettez une épée dans leurs mains.	En chaque homme se trouve une  <hon>bête<hoff>  et <p>elle</p> émerge quand vous mettez une épée dans leurs mains.
'But if the people being addressed by the Prophet 'are passing this place by day and by night, 'then what's it doing here?	 Mais si les gens qui sont adressés par le prophète passent devant cet endroit le jour et la nuit, alors qu'est-ce qu'il fait ici?	"""So also was Lot among those sent by us. ""Behold, we delivered him and his adherents, ""all except an old woman who was among those who lagged behind. ""Then we destroyed the rest. ""Truly, you pass by their sites by day and by night.""<brk> 'But if the people being addressed by the Prophet 'are passing this place by day and by night, 'then what's it doing here?"	" ""Et Lot aussi fut envoyé par nous. ""Voici, nous l'avons livré lui et ses fidèles, ""tout sauf une vieille femme qui faisait partie de ceux qui se laissaient derrière. ""Alors nous avons détruit le reste. ""En vérité, vous passez devant leurs lieux le jour et la nuit.""<brk>"	'But if the people being addressed by the Prophet 'are passing this place by day and by night, 'then what's <p>it</p> doing here?	Mais si les gens à qui s'adresse le  prophète  passent par cet endroit jour et nuit, alors que fait-il ici ?	Mais si les gens à qui s'adresse le  <hon>prophète<hoff>  passent par cet endroit jour et nuit, alors que fait-<p>il</p> ici ?
Science isn't science until it is.	 La science n'est pas de la science avant qu'elle ne l'ait été.	Come on. Fire has a downside. We just have to learn how to control it. Yeah, but this can't be controlled. I mean, it's not science.<brk> Science isn't science until it is.	 Allez. Le feu a un inconvénient. Nous devons juste apprendre comment le contrôler. Oui, mais on ne peut pas le contrôler. Je veux dire, ce n'est pas de la science.<brk>	Science isn't science until <p>it</p> is.	La  science  n'est pas science jusqu'à ce qu'elle en soit.	La  <hon>science<hoff>  n'est pas science jusqu'à ce qu'<p>elle</p> en soit.
Yes I'm saying the house looks cheap, because it is cheap!	 Oui, je dis que la maison est bon marché, parce qu'elle est bon marché!	Oh, wait a minute. What are those things hanging down next to the windows? They're ugly, is what it is. Ugly and old and make the house look cheap. You saying the house looks cheap?<brk> Yes I'm saying the house looks cheap, because it is cheap!	 Attends une minute. Quelles sont ces choses qui pendent à côté des fenêtres? Elles sont laids, c'est ce qu'elles sont. Bizarrement et vieux et que la maison semble bon marché. Tu dis que la maison est bon marché?<brk>	Yes I'm saying the house looks cheap, because <p>it</p> is cheap!	Oui je dis que la  maison  à l'air au rabais parce qu'elle est au rabais !	Oui je dis que la  <hon>maison<hoff>  à l'air au rabais parce qu'<p>elle</p> est au rabais !
I only want the Banking Clan to be what it once was, a fair system of trade and commerce.	 Je veux seulement que le Clan bancaire soit ce qu'il était autrefois, un système équitable de commerce et de commerce.	You used to sit on this very Senate even as you funneled credits into the droid foundries of Count Dooku. I understand all of your trepidation. But there is corruption in the banks. And once we find this corruption? I believe the ones responsible should be ousted from control before the entire banking infrastructure collapses. Oh, and I suppose you're the man to do it?<brk> I only want the Banking Clan to be what it once was, a fair system of trade and commerce.	 Vous aviez l'habitude de vous asseoir dans ce Sénat même quand vous enfonçiez des crédits dans les fonderies de droïde du comte Dooku. Je comprends toute votre crainte. Mais il y a de la corruption dans les banques. Et une fois que nous aurons trouvé cette corruption? Je crois que les responsables devraient être chassés du contrôle avant que toute l'infrastructure bancaire s'effondre. Oh, et je suppose que vous êtes l'homme pour le faire?<brk>	I only want the Banking Clan to be what <p>it</p> once was, a fair system of trade and commerce.	Je veux seulement que le  clan  bancaire redevienne ce qu'il était autrefois. Un système de commerce équitable.	Je veux seulement que le  <hon>clan<hoff>  bancaire redevienne ce qu'<p>il</p> était autrefois. Un système de commerce équitable.
