src_en	tgt_fr	src_en_ctx	tgt_fr_ctx	src_en_with_tags	orig_fr	orig_fr_with_tags
For ladies whose livelihood depends on risks that are calculated, they have overreached themselves, I fear.	Pour les femmes dont la vie dépend de risques qui sont pris en compte, elles se sont dépassées elles-mêmes, j'en ai peur.	What? Please do come and look. Excusez-moi. What? Tell me. Is it likely they'll survive? Two women, unfit, without protective clothing, without skis. In the freezing dark.<brk> For ladies whose livelihood depends on risks that are calculated, they have overreached themselves, I fear.		For ladies whose livelihood depends on risks that are calculated, <p>they</p> have overreached themselves, I fear.	Pour des  femmes  dont la vie dépend de risques calculés, elles ont présumé de leurs forces.	Pour des  <hon>femmes<hoff>  dont la vie dépend de risques calculés, <p>elles</p> ont présumé de leurs forces.
This empire, it thrives because of me, and you want me to run.	Cet empire, il prospère grâce à moi, et tu veux que je fuisse.	We can leave behind Klaus and this city and those orphan Annie vampires. Whoa, those orphan Annie vampires are my family, and this city is my home. It was my home, too, once. I left. You ran. I stayed.<brk> This empire, it thrives because of me, and you want me to run.		This empire, <p>it</p> thrives because of me, and you want me to run.	Cet  empire , il prospère grâce à moi, et tu veux que je parte.	Cet  <hon>empire<hoff> , <p>il</p> prospère grâce à moi, et tu veux que je parte.
Yes, to put the money back into the economy, where it belongs, not into my pocket.	Oui, remettre l' argent dans l' économie, où il appartient, pas dans ma poche.	To do what? To take control of our resources? Our gold mines, our diamonds, our uranium? No. You have already spoken of taking control of the mining franchise.<brk> Yes, to put the money back into the economy, where it belongs, not into my pocket.		Yes, to put the money back into the economy, where <p>it</p> belongs, not into my pocket.	Oui, pour faire revenir l' argent  dans l'économie, à laquelle il appartient. pas dans ma poche	Oui, pour faire revenir l' <hon>argent<hoff>  dans l'économie, à laquelle <p>il</p> appartient. pas dans ma poche
When the patient's hand is released directly above the face, it should strike the face on the way down.	Quand la main de la patiente est libérée directement au-dessus du visage, elle devrait frapper le visage sur le chemin vers le bas.	I'm going to stab it into the softest part of Ms. Ellison's thigh. Lots of nerve endings there-- no one can fake their way through that. If you wanted to know if she was really in a coma, all you had to do was ask. That's okay, but I can't stab her in the thigh? It's a test for pseudocoma.<brk> When the patient's hand is released directly above the face, it should strike the face on the way down.		When the patient's hand is released directly above the face, <p>it</p> should strike the face on the way down.	Quand la  main  du patient est relachée directement au dessus du visage, elle devrait heurter directement celui ci.	Quand la  <hon>main<hoff>  du patient est relachée directement au dessus du visage, <p>elle</p> devrait heurter directement celui ci.
And the laws of magic are like the laws of anything, they work because you obey them.	Et les lois de la magie sont comme les lois de tout, elles fonctionnent parce que vous leur obéissez.	So how is this happening? You really have no idea what you are, do you? What the fuck's that supposed to mean? OK. First... experts are the people that you see on TV.<brk> And the laws of magic are like the laws of anything, they work because you obey them.		And the laws of magic are like the laws of anything, <p>they</p> work because you obey them.	Et les  lois  de la magie sont comme toutes les autres, elles fonctionnent parce que tu leur obéis.	Et les  <hon>lois<hoff>  de la magie sont comme toutes les autres, <p>elles</p> fonctionnent parce que tu leur obéis.
Then we have to take care of that stain before it sets.	Alors, il faut qu'on s'occupe de cette tâche avant qu'elle ne se couche.	Even so, let me give you a fresh one. We can't risk you getting thirsty. Ah! Oh, I am so sorry. I just bought this tux.<brk> Then we have to take care of that stain before it sets.		Then we have to take care of that stain before <p>it</p> sets.	Alors on doit s'occuper de cette  tache  avant qu'elle ne reste.	Alors on doit s'occuper de cette  <hon>tache<hoff>  avant qu'<p>elle</p> ne reste.
The point is, things aren't really as bad as they make them sound.	L'important, c'est que les choses ne sont pas aussi mauvaises qu'elles en ont l'air.	TV, the internet, parent/teacher conferences-- I ignore it. Embrace denial. You'll be much happier. Then, when you turn 21, embrace beer. [ Sighs ] Nice parenting there, dad.<brk> The point is, things aren't really as bad as they make them sound.		The point is, things aren't really as bad as <p>they</p> make them sound.	L'idée c'est que les  choses  ne sont pas aussi mauvaises qu'elles ont l'air.	L'idée c'est que les  <hon>choses<hoff>  ne sont pas aussi mauvaises qu'<p>elles</p> ont l'air.
But I tested the bottle that Mr. Blackburn gave us and it's clean.	Mais j'ai testé la bouteille que M. Blackburn nous a donné et elle est pure.	Nor could I find any evidence of stimulants in his stomach. But it is always the last thing you find that offers the answer. Maybe the lad just up and died and that's that? We have no cause of death and no suggestion of wrong doing. I would be inclined to agree with you, sir.<brk> But I tested the bottle that Mr. Blackburn gave us and it's clean.		But I tested the bottle that Mr. Blackburn gave us and <p>it</p>'s clean.	Mais j'ai testé la  bouteille  que m'a donné M. Blackburn et elle est propre.	Mais j'ai testé la  <hon>bouteille<hoff>  que m'a donné M. Blackburn et <p>elle</p> est propre.
You're teaching him to degrade and objectify women that they exist solely to satisfy his urges when you could, in fact, be teaching him that the best kind of sex comes from making a connection.	Vous lui apprenez à dégrader et objectiver les femmes qu'elles existent seulement pour satisfaire ses besoins quand vous pourriez, en fait, lui apprendre que le meilleur genre de sexe vient d'établir une connexion.	If we had a son we'd most probably be having the same conversation and I would probably feel exactly the same way. If we had a son, I would never, ever let you do something like this. Karen, it's just sex. What's the big deal? But it's not just sex. That's the whole point.<brk> You're teaching him to degrade and objectify women that they exist solely to satisfy his urges when you could, in fact, be teaching him that the best kind of sex comes from making a connection.		You're teaching him to degrade and objectify women that <p>they</p> exist solely to satisfy his urges when you could, in fact, be teaching him that the best kind of sex comes from making a connection.	C'est bien ça le problème Tu lui apprends à dégrader et traiter les  femmes  comme des objets, qu'elles ne servent qu'à satisfaire ses besoins, alors qu'en fait, tu pourrais lui apprendre que le meilleur sexe vient de la complicité.	C'est bien ça le problème Tu lui apprends à dégrader et traiter les  <hon>femmes<hoff>  comme des objets, qu'<p>elles</p> ne servent qu'à satisfaire ses besoins, alors qu'en fait, tu pourrais lui apprendre que le meilleur sexe vient de la complicité.
If the royal families got ahold of it, they could control the world.	Si les familles royales en avaient la main, elles pourraient contrôler le monde.	Some of them did. Well, they needed us. So the Wesen fought for the royals? Yes, and the royals needed the Grimms to control them, as they do now, but there was one thing in the treasure the knights hid. There was one thing that was more powerful than anything anyone had ever seen.<brk> If the royal families got ahold of it, they could control the world.		If the royal families got ahold of it, <p>they</p> could control the world.	Si les  familles  royales avaient mis la main dessus, elles auraient pu contrôler le monde.	Si les  <hon>familles<hoff>  royales avaient mis la main dessus, <p>elles</p> auraient pu contrôler le monde.
This will be your house if it survives.	Ce sera ta maison si elle survit.	We must make her feel it is her duty to save Downton. But how? What can we do? Get her to sense its value, its vital role in the area. You're her granddaughter.<brk> This will be your house if it survives.		This will be your house if <p>it</p> survives.	Ce sera votre  maison  si elle survit.	Ce sera votre  <hon>maison<hoff>  si <p>elle</p> survit.
I knew that Jones' plan was too ingenious, that it had to have come from Bell.	Je savais que le plan de Jones était trop ingénieux, qu'il devait venir de Bell.	<brk> I knew that Jones' plan was too ingenious, that it had to have come from Bell.		I knew that Jones' plan was too ingenious, that <p>it</p> had to have come from Bell.	Je savais que le  plan  de Jones était trop astucieux, qu'il devait venir de Bell.	Je savais que le  <hon>plan<hoff>  de Jones était trop astucieux, qu'<p>il</p> devait venir de Bell.
