src_en	tgt_fr	src_en_ctx	tgt_fr_ctx	src_en_with_tags	orig_fr	orig_fr_with_tags
You can't win a war without a few strategic losses, no matter how regrettable they may be.	 Vous ne pouvez pas gagner une guerre sans quelques pertes stratégiques, même si elles peuvent être regrettables.	Unless, of course, another witch... Say, a traitor to the cause, Katie, for example... Was to perform much more powerful magic at the same time. That would create a smokescreen concealing your very small spell from Davina. Katie doesn't deserve to die. You're in no position to be so principled.<brk> You can't win a war without a few strategic losses, no matter how regrettable they may be.	A moins que, bien sûr, une autre sorcière... Disons, un traître de la cause, Katie, par exemple... ait exécuté une magie beaucoup plus puissante en même temps. Cela aurait créé un écran fumant pour dissimuler votre très petit sort de Davina. Katie ne mérite pas de mourir. Vous n'êtes pas en position d'être aussi principes.<brk>	You can't win a war without a few strategic losses, no matter how regrettable <p>they</p> may be.	Tu ne peux gagner une guerre sans quelques  morts  stratégiques, peu importe la douleur qu'elles causent.	Tu ne peux gagner une guerre sans quelques  <hon>morts<hoff>  stratégiques, peu importe la douleur qu'<p>elles</p> causent.
That hunger you feel, it'll only grow stronger.	 Cette soif que tu ressens, elle ne fera que se renforcer.	I just couldn't lose you, not like that. I made Klaus give you his blood. I see. So the devil has a deal for me, after all. Uncle Kieran...<brk> That hunger you feel, it'll only grow stronger.	Je ne pouvais pas te perdre, pas comme ça. Je l'ai fait donner son sang à Klaus. Je vois. Donc le démon a un marché pour moi, après tout. Oncle Kieran...<brk>	That hunger you feel, <p>it</p>'ll only grow stronger.	Cette  faim  que tu ressens, elle va s'accentuer.	Cette  <hon>faim<hoff>  que tu ressens, <p>elle</p> va s'accentuer.
Yes. Now, here, once again, the virus is on the attack, but this time, the receptors to which it attaches are free-floating, not part of a healthy cell.	 Oui. Maintenant, ici, encore une fois, le virus est sur l'attaque, mais cette fois, les récepteurs auxquels il s'attache sont libres et ne font pas partie d'une cellule saine.	So what you can see here is the virus attaching to receptors in a healthy human cell. Once attached, it invades and completely destroys its host before moving on to the next cell. This is what happens to everyone in the world who contracts the virus. And death comes quickly... As you have seen.<brk> Yes. Now, here, once again, the virus is on the attack, but this time, the receptors to which it attaches are free-floating, not part of a healthy cell.	Donc ce que vous pouvez voir ici c'est le virus s'accrochant aux récepteurs d'une cellule humaine saine. Une fois attaché, il envahit et détruit complètement son hôte avant de passer à la cellule suivante. C'est ce qui arrive à chaque personne au monde qui contracte le virus. Et la mort arrive vite... Comme vous l'avez vu.<brk>	Yes. Now, here, once again, the virus is on the attack, but this time, the receptors to which <p>it</p> attaches are free-floating, not part of a healthy cell.	Ici, encore une fois, le  virus  passe à l'attaque, mais cette fois, les récepteurs auxquels il s'attache flottent librement, et ne font pas partie d'une cellule saine.	Ici, encore une fois, le  <hon>virus<hoff>  passe à l'attaque, mais cette fois, les récepteurs auxquels <p>il</p> s'attache flottent librement, et ne font pas partie d'une cellule saine.
One day, this trident shows up over my head, and then it started moving south.	 Un jour, une trident apparaît au-dessus de ma tête, et ensuite elle a commencé à bouger vers le sud.	And a half-brother is better than nothing. I like having a brother. Dad was cool to bring me here. - Dad? Dad brought you here? - Uh-huh. I was upstate, in the woods.<brk> One day, this trident shows up over my head, and then it started moving south.	Et un demi-frère est mieux que rien. J'aime avoir un frère. Papa a été cool de m'amener ici. Papa? Papa t'a amené ici? J'étais dans la forêt.<brk>	One day, this trident shows up over my head, and then <p>it</p> started moving south.	Un jour, un  trident  apparaît au-dessus de ma tête, puis il est descendu au sud.	Un jour, un  <hon>trident<hoff>  apparaît au-dessus de ma tête, puis <p>il</p> est descendu au sud.
Thomas said that's why you gave him the prescription, for when things got too painful... and they did.	 Thomas a dit que c'est pour ça que tu lui as donné l'ordonnance, quand les choses devenaient trop douloureuses... et c'est ce qu'elles ont fait.	I was with him. But I thought... I assumed... That he did it to himself? When the time came, he asked for my help, and I gave it to him.<brk> Thomas said that's why you gave him the prescription, for when things got too painful... and they did.	J'étais avec lui. Mais je pensais... J'ai présumé... qu'il s'était fait ça à lui-même? Quand il est arrivé, il a demandé mon aide, et je lui l'ai donnée.<brk>	Thomas said that's why you gave him the prescription, for when things got too painful... and <p>they</p> did.	Thomas dit que c'est pourquoi tu lui a donné la prescription, quand les  choses  deviennes trop dure et elles le sont devenu	Thomas dit que c'est pourquoi tu lui a donné la prescription, quand les  <hon>choses<hoff>  deviennes trop dure et <p>elles</p> le sont devenu
However terrible things are... they pass.	 Quelles que soient les choses terribles... elles passent.	Walter, Walter... What have I done? Go now, please, please. Go now. Has someone called for the police?<brk> However terrible things are... they pass.	Walter, Walter... Qu'est-ce que j'ai fait? Allez-y, s'il vous plaît, s'il vous plaît. Allez-y. Quelqu'un a appelé la police?<brk>	However terrible things are... <p>they</p> pass.	Aussi terribles soient les  choses  elles passent.	Aussi terribles soient les  <hon>choses<hoff>  <p>elles</p> passent.
Well, you know, you always think you have time to see these legends before they go.	 Vous savez, vous avez le temps de voir ces légendes avant qu'elles partent.	I think you're just doing all of this to prove how deep you are about music. Okay, I'm sorry that I'm not a fan of Jason Mraz or The Beatles. You don't like The Beatles? That's-- That's not the point. Eleanor Rigby? Paperback Writer?<brk> Well, you know, you always think you have time to see these legends before they go.	Je crois que vous faites tout ça pour prouver votre approche de la musique. Dommage que je ne sois pas fan de Jason Mraz ou des Beatles. Vous n'aimez pas les Beatles? Ce n'est pas l'essentiel. Eleanor Rigby? L'écrivain de papier?<brk>	Well, you know, you always think you have time to see these legends before <p>they</p> go.	Paperback Writer? Enfin, tu sais, on croit toujours avoir le temps de voir ces  légendes  avant qu'elles partent.	Paperback Writer? Enfin, tu sais, on croit toujours avoir le temps de voir ces  <hon>légendes<hoff>  avant qu'<p>elles</p> partent.
So, the horse, it can fly?	 Donc, le cheval, il peut voler?	See! What did I tell you? Go around back. What's with the mask? What is it?<brk> So, the horse, it can fly?	Regarde! Qu'est-ce que je t'ai dit? Retourne. Qu'est-ce qu'il y a avec le masque? Qu'est-ce qu'il y a?<brk>	So, the horse, <p>it</p> can fly?	Est-ce que c'est le  cheval , il sait voler?	Est-ce que c'est le  <hon>cheval<hoff> , <p>il</p> sait voler?
Years later, this report came out that Roosevelt might have known Pearl Harbor was coming and let it happen.	 Des années plus tard, ce rapport est sorti que Roosevelt pouvait savoir que Pearl Harbor venait et le laisser se produire.	He's why we wan that war. You ain't heard about the pipe? Leader says everyone. We heard, we heard. We're on our way.<brk> Years later, this report came out that Roosevelt might have known Pearl Harbor was coming and let it happen.	Il est pourquoi nous voulons cette guerre. Vous n'avez pas entendu parler du pipe? Leader dit tout le monde. Nous avons entendu, nous avons entendu. Nous sommes en chemin.<brk>	Years later, this report came out that Roosevelt might have known Pearl Harbor was coming and let <p>it</p> happen.	Des années après, la rumeur circulait que  Roosevelt  était au courant de l'attaque et qu'il avait laissé faire.	Des années après, la rumeur circulait que  <hon>Roosevelt<hoff>  était au courant de l'attaque et qu'<p>il</p> avait laissé faire.
And this plan, it was so clever.	 Et ce plan, il était si intelligent.	When they arrived back at Nasse House after their marriage, all of the servants, who were new, including the butler, barely caught sight of her that first evening. And the following morning, the woman that they met was not Hattie Stubbs, non, but this Italian made up to look like Hattie, behaving as Hattie. But Hattie, the real Hattie, was dead. She was killed the first evening she arrived here by your son. Oui. By your son, madame, James Folliat.<brk> And this plan, it was so clever.	Quand ils sont revenus à Nasse House après leur mariage, tous les serviteurs, qui étaient nouveaux, dont le majordome, ont à peine vu de son côté ce premier soir. Et le lendemain matin, la femme qu'ils ont rencontrée n'était pas Hattie Stubbs, non, mais cette italienne a fait en sorte d'avoir l'air de Hattie, se comportant comme une Hattie. Mais Hattie, la vraie Hattie, était morte. Elle a été tuée le premier soir où elle est arrivée par votre fils. Oui. Par votre fils, madame, James Folliat.<brk>	And this plan, <p>it</p> was so clever.	Et ce  plan , il était ingénieux.	Et ce  <hon>plan<hoff> , <p>il</p> était ingénieux.
I may be in charge of this bank, but it's not mine. It's ours.	 Je suis peut-être en charge de cette banque, mais elle n'est pas à moi.	_ _ Déjame! Y'all might not hit a girl, but I will knock a bitch out. I'd like to say thank you to everyone in the community for your trust, okay?<brk> I may be in charge of this bank, but it's not mine. It's ours.	Détame! Vous n'allez peut-être pas frapper une fille, mais je vais faire sortir une salope. J'aimerais dire merci à tout le monde dans la communauté pour votre confiance, d'accord?<brk>	I may be in charge of this bank, but <p>it</p>'s not mine. It's ours.	Je suis peut-être à la tête de cette  banque , mais elle est à nous tous.	Je suis peut-être à la tête de cette  <hon>banque<hoff> , mais <p>elle</p> est à nous tous.
